target_id,structural_cell_id,fm_kind,reps,depth,model_seed,data_seed,mode,queries,shots,total_shots_per_target_record,simulator_seed,attack,auc,auc_record_ci95_low,auc_record_ci95_high,valid_record_bootstrap_replicates,tpr_at_0_05_fpr,attained_fpr_for_0_05,tpr_at_0_10_fpr,attained_fpr_for_0_10,n_member,n_nonmember,num_reference_models,reference_calibration_circuit_shots,target_attack_circuit_shots,calibration_timestamp,backend_name,snapshot_manifest_sha256,sample_score_file,balanced_accuracy_crossfit,membership_advantage_crossfit,crossfit_tpr,crossfit_fpr,threshold_median,threshold_folds
MNIST_QNN_eff_su2_r1_d6_s43,eff_su2_r1_d6,eff_su2,1,6,43,43,ideal_shot,1,512,512,0,lira_online,0.503025,0.4420975,0.558925625,1000,0.085,0.05,0.14,0.1,200,200,16,3276800,204800,2026-08-18T20:33:07+08:00,ibm_kingston,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d6_s43_ideal_shot_sim0.npz,0.475,-0.05000000000000002,0.23,0.28,0.9099720199965632,5
MNIST_QNN_eff_su2_r1_d6_s43,eff_su2_r1_d6,eff_su2,1,6,43,43,ideal_shot,1,512,512,0,lira_online_fixed_variance,0.5025499999999999,0.446195625,0.563609375,1000,0.06,0.045,0.125,0.1,200,200,16,3276800,204800,2026-08-18T20:33:07+08:00,ibm_kingston,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d6_s43_ideal_shot_sim0.npz,0.48750000000000004,-0.025000000000000022,0.295,0.32,0.08629858289958992,5
MNIST_QNN_eff_su2_r1_d6_s43,eff_su2_r1_d6,eff_su2,1,6,43,43,ideal_shot,1,512,512,0,lira_offline,0.5055000000000001,0.449323125,0.56171375,1000,0.085,0.05,0.11,0.1,200,200,16,3276800,204800,2026-08-18T20:33:07+08:00,ibm_kingston,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d6_s43_ideal_shot_sim0.npz,0.51,0.020000000000000018,0.335,0.315,1.2816381628936355,5
MNIST_QNN_eff_su2_r1_d6_s43,eff_su2_r1_d6,eff_su2,1,6,43,43,ideal_shot,1,512,512,0,lira_offline_fixed_variance,0.5311750000000001,0.47164625,0.585879375,1000,0.05,0.05,0.11,0.075,200,200,16,3276800,204800,2026-08-18T20:33:07+08:00,ibm_kingston,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d6_s43_ideal_shot_sim0.npz,0.525,0.050000000000000044,0.77,0.72,0.8253742593041622,5
MNIST_QNN_eff_su2_r1_d6_s43,eff_su2_r1_d6,eff_su2,1,6,43,43,ideal_shot,1,512,512,0,global_true_class_log_odds,0.5662750000000001,0.514601875,0.623108125,1000,0.085,0.05,0.14,0.1,200,200,16,3276800,204800,2026-08-18T20:33:07+08:00,ibm_kingston,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d6_s43_ideal_shot_sim0.npz,0.5449999999999999,0.08999999999999997,0.71,0.62,-0.17406362548075216,5
MNIST_QNN_eff_su2_r1_d6_s43,eff_su2_r1_d6,eff_su2,1,6,43,43,ideal_shot,1,512,512,1,lira_online,0.5341,0.4737025,0.5899012499999999,1000,0.06,0.05,0.085,0.08,200,200,16,3276800,204800,2026-08-18T20:33:07+08:00,ibm_kingston,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d6_s43_ideal_shot_sim1.npz,0.525,0.050000000000000044,0.755,0.705,-0.6972209653050522,5
MNIST_QNN_eff_su2_r1_d6_s43,eff_su2_r1_d6,eff_su2,1,6,43,43,ideal_shot,1,512,512,1,lira_online_fixed_variance,0.51915,0.46384624999999996,0.57746,1000,0.015,0.02,0.1,0.09,200,200,16,3276800,204800,2026-08-18T20:33:07+08:00,ibm_kingston,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d6_s43_ideal_shot_sim1.npz,0.5,0.0,0.58,0.58,-0.027306828071026912,5
MNIST_QNN_eff_su2_r1_d6_s43,eff_su2_r1_d6,eff_su2,1,6,43,43,ideal_shot,1,512,512,1,lira_offline,0.5017,0.44209624999999997,0.56019875,1000,0.04,0.03,0.065,0.095,200,200,16,3276800,204800,2026-08-18T20:33:07+08:00,ibm_kingston,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d6_s43_ideal_shot_sim1.npz,0.515,0.029999999999999916,0.82,0.79,0.6212553431544773,5
MNIST_QNN_eff_su2_r1_d6_s43,eff_su2_r1_d6,eff_su2,1,6,43,43,ideal_shot,1,512,512,1,lira_offline_fixed_variance,0.50015,0.44064749999999997,0.5583943749999999,1000,0.025,0.05,0.065,0.095,200,200,16,3276800,204800,2026-08-18T20:33:07+08:00,ibm_kingston,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d6_s43_ideal_shot_sim1.npz,0.48,-0.040000000000000036,0.63,0.67,0.8129997967186959,5
MNIST_QNN_eff_su2_r1_d6_s43,eff_su2_r1_d6,eff_su2,1,6,43,43,ideal_shot,1,512,512,1,global_true_class_log_odds,0.50825,0.450408125,0.5645662499999999,1000,0.03,0.015,0.07,0.1,200,200,16,3276800,204800,2026-08-18T20:33:07+08:00,ibm_kingston,516fac22a7de7c7485ebe5cd518ec5e695426213c3b2c286adcf026c78554362,/home/najeeb/qurift_satML/satml_results/noise/n3_attack_breadth/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d6_s43_ideal_shot_sim1.npz,0.51,0.020000000000000018,0.67,0.65,-0.08746270576372017,5
