target_id,defense,partition,record_id,membership,true_label,original_prediction,boundary_distance,initially_correct,adversarial_initialization_found,search_censored,cap_distance,initialization_queries,gradient_queries,step_queries,projection_queries,boundary_queries,iterations_completed,query_budget_exhausted,stopping_reason
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,7f1c52e4fe76a6c0d0b0,0,0,0,0.5651857852935791,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,9da232e18467d7f3a6c8,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,8a07ef51bccf7c857429,0,0,0,0.014683238230645657,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,e7a3a64af90cc1920283,0,0,0,0.08130296319723129,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,7322e0069fd7f99aa2e0,0,0,0,0.18580016493797302,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,attack_calibration,d9003dc2c5345c666e82,0,0,0,0.2933368682861328,True,True,False,4.898979663848877,32,256,12,90,390,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,ae429a6a1d645aacb94e,1,0,0,0.6506938338279724,True,True,False,4.898979663848877,32,256,10,90,388,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,70d271c728323ea28d90,1,0,0,0.6299527883529663,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,434123980ae7f6c38b02,1,0,0,0.39246469736099243,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,b84ff32b3c14263b0dd5,1,1,1,0.015100263059139252,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,66fa33821884d4568b02,1,0,0,0.5721925497055054,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,69ef03b5c6f4f7ecef33,1,0,0,0.3367941081523895,True,True,False,4.898979663848877,32,256,10,90,388,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,c91e3b5a028c06ad1f92,1,0,0,0.2076622098684311,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,272c38b1ecd099be7890,1,0,0,0.5503307580947876,True,True,False,4.898979663848877,32,256,10,90,388,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,192395141a760795b97a,1,0,0,0.24924710392951965,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,ebaf9b6eb6ecde9fb27d,1,0,0,0.5632461309432983,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,eaab06e0e9770f0cb322,1,0,0,0.09985564649105072,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,09c28941e61886717e09,1,0,0,0.33018481731414795,True,True,False,4.898979663848877,32,256,11,90,389,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,092efc45ab978715a8fa,1,0,0,0.25422772765159607,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,bf5a9031a45524933e21,1,0,0,0.539165735244751,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,e8613e68d8ca2ea9e7fd,1,0,0,0.5343891382217407,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,d606f1831b9734bb90e1,1,0,0,0.5607863664627075,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,ac5f40db5db91c18a83b,1,1,1,0.08337721228599548,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,f97851146238bb9a3754,1,0,0,0.3797247111797333,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,d2c3d34fb102babfa194,1,0,0,0.6502248644828796,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,81817fc85a01b1cc7dcf,1,0,0,0.25034090876579285,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,b2afd8ac93139c6436ca,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,6a05ad28a1fdde9b37a0,0,0,0,0.45491015911102295,True,True,False,4.898979663848877,32,256,12,90,390,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,f2ee369cdc3625e84402,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,ed23b85566b3c29eb402,0,0,0,0.12962916493415833,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,952fc09bd28a9501f067,0,0,0,0.03245236724615097,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,2482d33087029d45a132,0,0,0,0.30132225155830383,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,77bd1f5032833eb7273a,0,0,0,0.039701227098703384,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,10857fff110d97bd3529,0,1,1,0.1334860622882843,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,6d9336fba414d9de6ac7,0,0,1,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,d6c8d45da14422740d61,0,0,0,0.6766059994697571,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,59023d919d8b02411eba,0,0,0,0.3246290683746338,True,True,False,4.898979663848877,32,256,10,90,388,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,b879cfcb02d4d81aeba4,0,0,0,0.16344882547855377,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,3b2a390113c4d06485dc,0,0,0,0.11160013824701309,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,8571d45bb39f427604ed,0,0,0,0.4325338900089264,True,True,False,4.898979663848877,32,256,14,90,392,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,361e8f44b1d1611bef7b,0,1,0,0.0,False,False,False,4.898979663848877,0,0,0,0,0,0,False,initially_misclassified
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,d7e4461c953d3771c6a7,0,0,0,0.5099092721939087,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,ec68553efb16cb1101b4,0,0,0,0.021249761804938316,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,dabd46f07ecd327df2fa,0,0,0,0.4504983723163605,True,True,False,4.898979663848877,32,256,13,90,391,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,24ddc25e1ea6b7792cd0,0,0,0,0.7721312046051025,True,True,False,4.898979663848877,32,256,8,90,386,8,False,iterations_completed
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,none,final_evaluation,fa88e107f343c7d476d5,0,0,0,0.08530581742525101,True,True,False,4.898979663848877,32,256,9,90,387,8,False,iterations_completed
